"Year","Diver","Date","SiteDetails.Recorder","Measurement.Processors","Site.ID","bay.side","Quadrat","SH","SL","SW","Species","Common.Name","Count","Quadrat.size","Notes"
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,30,33,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,11,14,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD3","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,70,77,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,13,15,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,12,14,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,11,12,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,10,12,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",1,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,88,97,53,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,17,19,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,17,18,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,19,21,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,20,22,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,13,16,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,12,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,12,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,14,15,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,11,18,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,7,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,10,12,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,7,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,7,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,5,7,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,6,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD2","E",2,8,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD1","E",1,13,14,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD1","E",1,27,28,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD1","E",2,18,21,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2021,"FJD",2021-08-17,NA,NA,"SGV AD1","E",2,5,7,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 62","W",2,58,64,34,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,77,86,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,71,75,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,67,74,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,80,88,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,81,88,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,80,85,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,71,79,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",1,52,61,33,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,78,88,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,93,103,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,74,84,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,80,86,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,70,85,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,81,86,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,69,77,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,77,85,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,55,60,34,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,55,60,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 69","W",2,62,68,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 70","W",1,70,76,39,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 70","W",2,89,97,53,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 70","W",2,81,90,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV 70","W",2,78,87,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,62,67,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,69,78,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,83,88,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,85,90,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,84,94,51,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,35,38,21,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",1,82,88,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",2,99,108,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",2,81,88,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",2,74,75,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-14,NA,NA,"SGV AD27","W",2,77,81,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 79","W",2,81,87,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 79","W",2,57,65,35,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,86,99,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,71,79,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,79,87,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,71,72,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,82,85,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,81,90,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,78,82,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 86","W",1,89,98,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",1,85,86,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",1,81,87,47,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,70,78,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,82,90,46,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,38,40,24,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,90,94,60,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,77,86,45,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,91,97,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 77","W",2,79,86,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",1,91,93,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",1,66,72,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",1,74,82,39,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",1,41,43,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",1,27,29,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",2,42,53,27,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",2,44,49,25,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",2,43,48,24,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 75","W",2,41,45,25,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 80","W",1,88,95,48,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 80","W",2,21,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",1,69,76,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",1,39,45,24,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",1,15,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",1,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",2,65,71,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",2,61,71,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",2,20,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-15,NA,NA,"SGV 85","W",2,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",1,89,95,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",1,94,102,54,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",2,74,82,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",2,95,103,54,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",2,98,104,60,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 91","W",2,65,72,38,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",1,60,67,41,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",1,100,115,57,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",1,67,76,37,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",1,35,38,23,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",1,72,79,40,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",2,93,92,55,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 90","W",2,20,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 48","W",1,32,36,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-20,NA,NA,"SGV 48","W",1,23,25,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV FP","E",1,72,81,42,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV FP","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,31,34,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,36,38,22,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,21,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,17,20,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,24,27,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,24,26,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,11,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,31,34,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,12,14,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,9,10,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",1,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",2,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-07-29,NA,NA,"SGV AD15","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,66,76,43,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,16,18,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,10,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,5,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,7,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV SU8","E",2,5,6,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,92,101,54,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,26,38,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,24,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,18,20,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,19,21,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,17,19,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,12,23,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BJP",2022-08-05,NA,NA,"SGV AD18","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
